"PROVNUM","avg_share_hrs_all","avg_share_hrs_rn","avg_share_hrs_lpn","avg_share_hrs_cna","months_contract","fac_name","county","state","ownership","hospbase","n_cert_beds","qm_rating","overall_rating","health_inspection_rating","staffing_rating","longstay_qm_rating","nursing_staff_turnover","rn_turnover","na_hprd","lpn_hprd","rn_hprd"
"395557",0.0303516944824298,0,0.0268586501998229,0.0385598027859116,12,"DOCK TERRACE","Montgomery","PA","Non profit - Corporation","N",72,5,5,5,5,5,22.1,5.9,3.24256,0.4859,1.52988
"395558",0.311921776194208,0.0177353413529803,0.379321568307861,0.339700893413075,15,"ST MONICA CENTER FOR REHABILITATION & HEALTHCARE","Philadelphia","PA","For profit - Corporation","N",180,2,2,2,3,2,50.6,31.8,2.0375,0.96892,0.4992
"395559",0.036549523039223,0.0293209177235633,0.108134997955783,0.00612131115580442,13,"TRILLIUM PLACE","Lancaster","PA","Non profit - Corporation","N",160,5,5,5,5,5,32,21.1,2.76706,1.2851,0.76348
"395560",0.00787202846122707,5.57307092130824e-05,0.018709894903648,0.00537771211946386,7,"MASONIC VILLAGE AT ELIZABETHTOWN","Lancaster","PA","Non profit - Corporation","N",453,5,5,5,5,5,26.4,23.9,2.77951,0.96972,0.7987
"395561",0.114286605757558,0.207941722575038,0.143673586691998,0.0789863165171442,15,"REFORMED PRESBYTERIAN HOME","Allegheny","PA","Non profit - Corporation","N",58,3,4,3,5,2,40.7,30.8,1.97964,0.50693,1.12168
"395562",0,0,0,0,0,"TEL HAI RETIREMENT COMMUNITY","Chester","PA","Non profit - Corporation","N",119,5,5,5,5,5,29,16.1,2.62276,0.781,1.24634
"395563",0.208255426346976,0.0198318668768285,0.411235778165635,0.14249325675123,15,"MORRISONS COVE HOME","Blair","PA","Non profit - Corporation","N",124,3,2,2,4,3,46.8,14.3,2.4722,1.2144,0.68992
"395564",0.328450923552084,0.449544072350885,0.413871882836043,0.271500557891886,15,"OAK RIDGE REHABILITATION & HEALTHCARE CENTER","Lackawanna","PA","For profit - Corporation","N",142,1,1,1,1,2,71.1,85,1.88104,0.85307,0.51967
"395566",0.0451568616978142,0,0.139058998770274,0.0120738708229466,15,"HIGHLAND MANOR REHABILITATION AND NURSING CENTER","Luzerne","PA","For profit - Corporation","N",120,4,2,2,3,5,44.4,33.3,1.89991,0.72926,0.56114
"395567",0.178106667022921,0.154657575222926,0.340851563597574,0.108088564751568,15,"DUNMORE HEALTH CARE CENTER","Lackawanna","PA","For profit - Corporation","N",92,1,1,2,2,2,58.5,64.3,1.81438,0.95098,0.56492
"395568",0.163643238635714,0.0680328015910997,0.167208459701026,0.184397879630803,15,"JULIA POUND CARE CENTER","Indiana","PA","Non profit - Corporation","N",96,3,2,2,4,5,38.1,17.6,1.86669,0.83232,0.75341
"395569",0.000646242784319151,0,0,0.00109022986960891,4,"EMBASSY OF HILLSDALE PARK","Indiana","PA","For profit - Corporation","N",74,4,2,2,3,4,61.5,73.3,2.04332,0.88597,0.56055
"395570",0.326025677831384,0.0598565904639254,0.510102648327337,0.297371930672878,15,"MILTON REHABILITATION AND NURSING CENTER","Northumberlnd","PA","For profit - Corporation","N",138,3,2,2,2,2,56.6,23.1,1.80674,0.91217,0.43865
"395571",0.165481109570761,0.0818621793836605,0.370537968331871,0.102716327464937,15,"MUNCY PLACE","Lycoming","PA","Non profit - Corporation","Y",138,5,5,3,5,5,39.8,20,2.67461,1.0378,0.94186
"395572",0.0108169250066697,0,0,0.0166629731937936,2,"FAIRVIEW MANOR","Erie","PA","For profit - Corporation","N",121,3,4,4,2,3,62.5,58.8,1.85297,0.92285,0.60941
"395574",0.206222942171976,0.170775787414438,0.178014603466482,0.224831447569809,15,"BELLE TERRACE","Bucks","PA","For profit - Corporation","N",59,5,4,3,3,5,51.8,45.5,1.78193,0.82973,0.6916
"395575",0.565435879194998,0.58847548142394,0.852814511399186,0.420938449867563,15,"GARDENS AT STEVENS, THE","Lancaster","PA","For profit - Corporation","N",82,3,2,2,2,4,69.6,70,1.8068,0.67429,0.71931
"395577",0.489091514078699,0.394701378868854,0.572780830588663,0.483833675863974,15,"PREMIER WASHINGTON REHABILITATION AND NURSING CTR","Washington","PA","For profit - Partnership","N",288,2,2,2,3,3,56.6,47.7,1.88301,0.67838,0.71988
"395581",0,0,0,0,0,"ALLIED SERVICES CENTER CITY SKILLED NURSING","Luzerne","PA","Non profit - Corporation","N",92,5,4,3,4,5,39.3,40,2.3349,1.22134,0.89054
"395582",0.127449586300491,0.0181669809747612,0.0745019336452491,0.166298346969506,15,"MOUNTAIN CITY NURSING & REHABILITATION CENTER","Luzerne","PA","For profit - Corporation","N",297,3,1,1,2,4,39.3,41.2,1.81789,0.8855,0.32563
"395583",0.126883292880761,0.0655102293665577,0.0755440505758496,0.169465187203369,12,"SOUTH MOUNTAIN RESTORATION CEN","Franklin","PA","Government - State","N",159,2,5,4,5,2,45.5,35.3,3.43913,1.4144,1.40025
"395585",0.151620211946854,0.109653039593302,0.209585560038051,0.137009042608339,15,"TRANSITIONS HEALTHCARE NORTH HUNTINGDON","Westmoreland","PA","For profit - Partnership","N",120,5,4,3,3,4,51.9,55.6,2.03815,0.84094,0.5807
"395586",0.2025291405692,0.229877160323271,0.256685749119679,0.174108676652317,15,"BRADFORD HILLS NURSING & REHABILITATION CENTER","Bradford","PA","For profit - Corporation","N",200,1,2,3,2,1,62.1,47.1,2.44709,0.66318,0.61704
"395587",0.048477744660049,0,0.0691593833986196,0.0547364583017315,13,"MEADOWS NURSING AND REHABILITATION CENTER","Luzerne","PA","Non profit - Corporation","N",130,4,3,3,4,5,34.9,19,1.92619,0.86293,0.90523
"395588",0,0,0,0,0,"EMBASSY OF PARK AVENUE","Crawford","PA","For profit - Corporation","N",173,2,3,3,3,3,37.8,22.2,1.9298,1.15969,0.35459
"395589",0.265938775099861,0.191519832703966,0.309089960508772,0.255118487210084,15,"MOUNT CARMEL SENIOR LIVING COMMUNITY","Northumberlnd","PA","For profit - Corporation","N",119,4,2,2,2,5,35.2,46.2,1.71324,0.89971,0.37513
"395590",0.38927534030043,0.100332051270119,0.207982894292198,0.600323785899667,15,"KADIMA REHABILITATION & NURSING AT LITITZ","Lancaster","PA","For profit - Corporation","N",42,4,2,2,3,3,67.3,25,1.56363,1.01363,0.58966
"395591",0.291735068234061,0.231540499830246,0.293371544439496,0.320012476113188,15,"LUTHER CREST NURSING FACILITY","Lehigh","PA","Non profit - Corporation","N",60,3,4,4,4,2,46.8,50,2.13592,0.72739,1.10581
"395592",0.0191419094920338,0.0483352061410705,0.0371544616129784,0.00383164747987214,10,"HAIDA HEALTHCARE AND REHABILITATION CENTER","Cambria","PA","For profit - Corporation","N",98,2,2,2,4,2,27.1,16.7,1.8005,0.82818,0.63749
"395593",0.201726461374926,0.36244777589749,0.219472984288196,0.167538639464501,15,"QUALITY LIFE SERVICES - GROVE CITY","Mercer","PA","For profit - Partnership","N",109,4,4,4,2,5,50,57.1,1.89882,0.96976,0.50157
"395594",0.109917955444188,0.141636721140475,0.187447799322292,0.06786903065116,15,"OIL CITY HEALTHCARE AND REHABILITATION CENTER","Venango","PA","For profit - Corporation","N",95,3,4,4,3,5,35.8,56.3,1.87189,0.88034,0.66646
"395595",0.0439163768021245,0.00183442273786866,0.0574165090436088,0.0481881732870115,15,"BELVEDERE CENTER, GENESIS HEALTHCARE, THE","Delaware","PA","For profit - Corporation","N",150,2,3,3,4,2,32.7,6.3,1.73573,0.78594,0.67742
"395596",0.162451844111701,0.0767210671136472,0.122468425342345,0.209872175401075,15,"BRIDGEVILLE REHABILITATION & CARE CENTER","Allegheny","PA","For profit - Corporation","N",194,2,1,1,2,2,49.6,46.4,1.69495,0.88428,0.55779
"395597",0.0802135028268138,0.0122482618707652,0.11319467955962,0.0926115128526091,15,"PICKERING MANOR HOME","Bucks","PA","Non profit - Corporation","N",47,3,5,4,5,4,48.1,50,3.66917,1.09035,1.42491
"395602",0.179683062634616,0.000309804583778206,0.18768325362906,0.192619844551791,15,"WESLEY VILLAGE","Luzerne","PA","Non profit - Corporation","N",183,4,3,3,4,4,44.1,14.3,2.00497,1.06924,0.86087
"395603",0.0526238224358202,0.00721903945205608,0.169606688957315,0.0368988656301436,11,"CARING HEIGHTS COMMUNITY CARE & REHAB CTR","Allegheny","PA","For profit - Corporation","N",119,4,3,3,4,5,43.4,35.3,1.92812,0.64252,0.75205
"395604",0.163340056075816,0.146945060020388,0.165201381699304,0.165611025734009,11,"GREENE HEALTH & REHAB CENTER","Westmoreland","PA","For profit - Corporation","N",119,4,2,2,3,4,46.9,54.5,1.76287,0.8051,0.67873
"395605",0.0686639213597428,0.0276232231497511,0.0722795396748198,0.0821142752917411,9,"ST BARNABAS NURSING HOME","Allegheny","PA","Non profit - Corporation","N",152,4,4,4,3,4,NA,NA,2.31386,0.47763,1.1322
"395606",0.558758602368107,0.784667852400895,0.631752916867364,0.458681027916796,9,"JOHN J KANE REGIONAL CENTER-RO","Allegheny","PA","Government - County","N",240,2,2,2,4,2,63.2,53.8,2.71028,0.74634,1.1554
"395607",0.0455924887553457,0.0472483791311791,0.0549284906993538,0.040182460483698,9,"SHIPPENVILLE HEALTHCARE AND REHABILITATION CENTER","Clarion","PA","For profit - Limited Liability company","N",120,4,4,4,2,3,43,66.7,1.8409,0.99194,0.50107
"395609",0.178186739286437,0,0.123511631257339,0.24599818231155,9,"ROUSE WARREN COUNTY HOME","Warren","PA","Government - County","N",176,2,2,2,4,3,39.3,21.1,2.48473,1.06494,0.63659
"395610",0.133353701101173,0.113241504716696,0.308268388786817,0.0585058133751188,9,"RICHLAND HEALTHCARE AND REHABILITATION CENTER","Cambria","PA","For profit - Corporation","N",97,3,2,2,2,3,49.4,53.8,2.11794,0.84936,0.54785
"395612",0.1046169207032,0.0654072656554182,0.0960669313118142,0.118456954184737,5,"SPIRITRUST LUTHERAN THE VILLAGE AT SPRENKLE DRIVE","York","PA","Non profit - Corporation","N",104,5,4,4,1,5,NA,NA,NA,NA,NA
"395613",0.1075194656633,0.131794089762645,0.071607885481032,0.121327065316956,9,"LAUREL LAKES REHABILITATION AND WELLNESS CENTER","Franklin","PA","For profit - Corporation","N",186,3,1,1,2,3,53.6,31.3,1.99149,0.7307,0.42531
"395614",0.00292971510005648,0.009836104398382,0.000430428307030628,0.00301311031364872,4,"ROLLING HILLS HEALTHCARE AND REHABILITATION CENTER","Union","PA","For profit - Corporation","N",57,1,2,3,4,1,32.1,0,1.9062,1.34205,0.687
"395616",0.39876424684807,0.116884533482329,0.456484787607788,0.413824631758947,9,"LOCK HAVEN REHABILITATION AND SENIOR LIVING","Clinton","PA","For profit - Corporation","N",146,3,2,2,2,4,61.8,45,2.1328,0.812,0.48852
"395617",0.458854657935895,0.29863320919167,0.41821503092106,0.519794078496506,11,"JOHN J KANE REGIONAL CENTER-SC","Allegheny","PA","Government - County","N",311,4,5,4,5,4,39.4,30.8,2.61534,0.93231,0.8328
"395618",0.00282675137880793,0,0.00879180724870914,0.000603196943802152,3,"MULBERRY HEALTHCARE AND REHABILITATION CENT","Jefferson","PA","For profit - Corporation","N",75,2,1,1,3,4,NA,NA,1.78269,0.79875,0.7744
"395619",0.108456646982264,0.0331841690882077,0.117147305855908,0.107651145254376,9,"ROLLING FIELDS, INC","Crawford","PA","For profit - Corporation","N",181,4,3,3,3,5,57.4,36.4,1.86452,0.84668,0.65664
"395620",0.49527360213795,0.428120634510225,0.424365696467279,0.543797937966941,15,"CEDAR HILL HEALTHCARE AND REHABILITATION CENTER","Allegheny","PA","For profit - Corporation","N",150,2,2,2,3,1,77.1,51.9,2.01819,0.89474,0.71684
"395621",0.253784264159052,0.0758966757482355,0.221189662739797,0.306616011494876,15,"ST MARY CENTER FOR REHABILITATION & HEALTHCARE","Montgomery","PA","For profit - Corporation","N",120,4,4,4,3,5,57.3,35.3,2.09923,1.1742,0.57168
"395623",0.423928837161389,0.315585099717785,0.33302183321432,0.474852041864627,12,"GRANDVIEW NURSING AND REHABILITATION","Montour","PA","For profit - Corporation","N",172,4,1,1,2,5,58.3,65.4,2.47744,1.03424,0.51012
"395624",0.0107738763844561,0,0.00591968626358964,0.0157739334754745,1,"WECARE AT ROLLING MEADOWS REHAB AND NURSING CE","Greene","PA","For profit - Corporation","N",121,5,4,3,3,5,50,30.8,1.74841,0.87121,0.5254
"395625",0.300813240149756,0.246206558910199,0.444823366250326,0.249739002422407,15,"MARYWOOD HEIGHTS","Lackawanna","PA","For profit - Limited Liability company","N",72,1,1,2,3,1,59.2,63.6,2.14036,1.29122,0.58343
"395626",0.0483658829002692,0.00668508880697728,0.0474260596325931,0.061351568645548,15,"PENN HIGHLANDS JEFFERSON MANOR","Jefferson","PA","Non profit - Corporation","N",160,2,2,2,2,2,48.5,52.9,1.83897,1.03014,0.44633
"395627",0.263502785723813,0.401228606678879,0.426770807774305,0.159077438262704,15,"FAIRLANE GARDENS NURSING AND REHAB AT READING","Berks","PA","For profit - Corporation","N",124,3,4,4,3,3,55.4,64.3,1.72666,0.56662,0.76066
"395628",0.0890322943527366,0.111367145559456,0.0686741411085451,0.098130530809456,13,"RENAISSANCE HEALTHCARE & REHABILITATION CENTER","Philadelphia","PA","For profit - Corporation","N",123,3,2,2,3,3,43.9,41.7,1.94573,1.22317,0.39672
"395629",0.0909980912465522,0,0.156167669034573,0.0821499522681402,13,"MT MACRINA MANOR","Fayette","PA","Non profit - Church related","N",139,3,3,3,4,2,31.1,8.7,2.03854,1.24127,0.85637
"395631",0.00340074443064335,0,0.0116216490607322,0.000605625946290541,5,"UNITED ZION RETIREMENT COMMUNI","Lancaster","PA","Non profit - Corporation","N",59,5,5,4,5,5,24.6,38.5,2.78507,1.17353,0.71597
"395633",0,0,0,0,0,"HAVENCREST HEALTHCARE AND REHABILITATION CENTER","Washington","PA","For profit - Corporation","N",48,4,4,4,4,4,38.9,53.8,1.74367,0.38623,1.26873
"395634",0.262557070211544,0.018564257316955,0.220565284775855,0.351401115903696,15,"SOUDERTON MENNONITE HOMES","Montgomery","PA","Non profit - Corporation","N",71,4,5,5,4,4,56.6,56,1.96409,0.38184,1.36683
"395636",0.0473071469075294,0,0.00721553887969117,0.0779709647943535,6,"MANOR AT ST LUKE VILLAGE,THE","Luzerne","PA","For profit - Corporation","N",104,4,1,1,1,5,42.5,58.3,1.47093,0.99869,0.42335
"395637",0.273835851775217,0.408975277262033,0.556698149524627,0.165432853010754,15,"HOLY FAMILY HOME","Philadelphia","PA","Non profit - Corporation","N",18,2,5,5,5,2,18.5,0,3.73934,0.97883,1.70985
"395638",0,0,0,0,0,"MASONIC VILLAGE AT SEWICKLEY","Allegheny","PA","Non profit - Corporation","N",128,3,5,4,5,4,26.6,25.9,2.7069,0.73488,1.29601
"395640",0.389021065250352,0.356256267833103,0.625766417663054,0.323625651926983,15,"JOHN J KANE REGIONAL CENTER-MC","Allegheny","PA","Government - County","N",360,5,5,3,5,4,37.1,21.4,2.39862,0.80682,0.9474
"395643",0.442011538476677,0.377981368983523,0.438796662232255,0.463363786389291,15,"JOHN J KANE REGIONAL CENTER-GL","Allegheny","PA","Government - County","N",255,5,5,4,4,4,47.7,36.8,2.41932,0.81016,0.78185
"395644",0.0158821978558652,0,0.0517214423166199,0.00832829315513797,8,"MID-VALLEY HEALTH CARE CENTER","Lackawanna","PA","For profit - Corporation","N",38,5,3,2,3,5,54.3,70,1.86474,0.65696,1.16633
"395645",0.0213098741283881,0,0,0.0314821720701424,2,"EDINBORO MANOR","Erie","PA","For profit - Corporation","N",121,3,1,1,2,5,57.1,64.7,2.04328,0.90751,0.52242
"395646",0.29806800028079,0.19608419200373,0.406460973772091,0.308880805497013,15,"OAK HILL HEALTHCARE AND REHABILITATION CENTER","Westmoreland","PA","For profit - Corporation","N",48,3,1,1,4,3,75.4,78.6,2.05846,0.30067,1.37285
"395647",0.0875703255436029,0.122443166799595,0.0832413876257921,0.0767559857169743,15,"SPIRITRUST LUTHERAN THE VILLAGE AT GETTYSBURG","Adams","PA","Non profit - Corporation","N",60,4,4,4,4,5,45.5,44.4,2.10538,0.89369,0.72486
"395648",0.0227644273235014,0.0218761240636168,0.0392935977682539,0.0178624029632617,15,"PETER BECKER COMMUNITY","Montgomery","PA","Non profit - Corporation","N",72,4,5,5,5,4,36.5,55,2.49839,0.83897,1.29483
"395650",0.04367750217984,0,0,0.0703363436613234,3,"WARREN MANOR","Warren","PA","For profit - Corporation","N",121,2,3,4,1,2,61.1,64.3,1.87871,0.97283,0.54619
"395651",0.239682401668791,0.253021277229142,0.444903980040335,0.14940459756232,15,"BIRCHWOOD REHABILITATION & HEALTHCARE CENTER","Luzerne","PA","For profit - Individual","N",121,4,2,2,2,4,68.8,85.7,2.05926,0.94075,0.46486
"395652",0.0349971639078603,0,0.0254525849344787,0.0478952379063829,8,"RIDGEVIEW HEALTHCARE AND REHABILITATION CENTER","Clearfield","PA","For profit - Corporation","N",131,4,1,1,2,3,NA,NA,1.59908,0.94035,0.58875
"395653",0.36315283605343,0.38814660628947,0.17774429796403,0.40712172220843,15,"WOODHAVEN HEALTH & REHAB CENTER","Allegheny","PA","For profit - Corporation","N",119,2,2,2,3,1,68.7,66.7,1.77972,0.72908,0.8189
"395654",0.171704522035211,0.011892482005221,0.224112736371811,0.190872783236386,14,"BONHAM NURSING AND REHABILITATION CENTER","Columbia","PA","For profit - Corporation","N",77,3,2,2,4,3,47.4,44.4,1.88678,0.97939,0.72138
"395656",0.124861990781168,0.00699814632818911,0.241443160601936,0.157766500754916,15,"FREDERICK LIVING - CEDARWOOD","Montgomery","PA","Non profit - Corporation","N",61,5,5,5,4,5,24.2,7.7,2.03571,0.67882,1.54971
"395660",0.505172107998246,0.546783755225677,0.57854177599075,0.463508111203883,15,"CLAREMONT NURSING & REHABILITATION CENTER","Cumberland","PA","For profit - Corporation","N",282,3,1,1,3,2,52.7,50,2.07831,0.85132,0.54813
"395661",0.181336047818178,0.133237550560836,0.0665741337534423,0.251063091685429,15,"CASSELMAN HEALTHCARE AND REHABILITATION CENTER","Somerset","PA","For profit - Limited Liability company","N",99,2,1,1,2,2,56.1,64.7,1.8216,1.07081,0.61019
"395662",0.0929799268788335,0.35182858822031,0.118612783549286,0.0103991132323409,15,"LOGAN SQUARE REHABILITATION AND HEALTHCARE CENTER","Philadelphia","PA","For profit - Corporation","N",109,4,1,2,1,4,53.6,55,2.01064,1.01091,0.5956
"395665",0,0,0,0,0,"WILLOWBROOKE CTSKDCARECTR ATNORMANDY FARMS ESTATES","Montgomery","PA","Non profit - Corporation","N",10,5,5,5,5,5,17.3,6.3,2.97383,0.78996,1.49573
"395666",0.144059685511342,0.242737564502874,0.385311176251718,0.0321767571614176,15,"SPRING HILL REHABILITATION AND NURSING CENTER","Allegheny","PA","For profit - Corporation","N",100,3,1,1,3,3,68.5,53.3,1.76704,0.66545,0.93442
"395670",0.666008426983374,0.264297825658674,0.782534388520988,0.699896154211864,15,"WECARE AT MONROEVILLE REHABILITATION AND NSG CTR","Allegheny","PA","For profit - Corporation","N",120,2,2,2,2,3,77.4,66.7,1.48882,1.08693,0.62862
"395671",0.089828198593474,0.0112517737637423,0.0460880701705444,0.129946056432502,15,"SOUTHMONT OF PRESBYTERIAN SENIORCARE","Washington","PA","Non profit - Corporation","N",155,4,3,3,4,5,35.6,16,2.18359,1.00896,0.76271
"395672",0.118444046275881,0.117064731485193,0.141965008589959,0.108994085102199,9,"LECOM AT VILLAGE SQUARE, LLC","Erie","PA","Non profit - Corporation","N",110,5,5,4,3,5,52.9,66.7,2.03653,0.7719,0.59212
"395674",0,0,0,0,0,"UNIONTOWN HEALTHCARE AND REHABILITATION CENTER","Fayette","PA","For profit - Corporation","N",120,4,3,3,4,5,29.1,18.8,1.8471,0.5942,0.88753
"395675",0,0,0,0,0,"WAYNESBURG HEALTHCARE AND REHABILITATION CENTER","Greene","PA","For profit - Corporation","N",111,5,3,2,3,4,35.6,33.3,1.88658,1.04566,0.43085
"395677",0,0,0,0,0,"SARAH A TODD MEMORIAL HOME","Cumberland","PA","Non profit - Corporation","N",117,4,5,4,5,2,25.7,8.7,2.71248,0.87254,0.79489
"395678",0.270282131525558,0.196197557002541,0.240619730974282,0.295452351850467,15,"WILLIAMSPORT HOME, THE","Lycoming","PA","Non profit - Corporation","N",129,5,3,2,4,5,52.1,36.8,2.40368,1.11566,0.6153
"395679",0.391454445401597,0.326327293168498,0.448402562583905,0.386045520675624,15,"GROVE AT WASHINGTON, THE","Washington","PA","For profit - Corporation","N",74,1,1,1,2,1,68.5,60,1.60906,0.79353,0.60984
"395680",0.297696241505124,0.441056795430153,0.24560556889406,0.322248631105608,15,"WILLOW BROOK REHABILITATION AND HEALTHCARE CENTER","Berks","PA","For profit - Corporation","N",140,4,3,3,3,4,49.6,41.2,1.85317,1.00496,0.46328
"395682",0.0709866245460098,0.0349639504482977,0.174707973250638,0.0374534561018638,15,"PROVIDENCE HEALTH & REHAB CENTER","Beaver","PA","For profit - Corporation","N",180,1,1,1,2,1,46,68.4,1.93541,0.80943,0.47193
"395683",0.193971432683309,0.402395497992414,0.302167241344602,0.112356994314548,15,"HIGHLANDS REHABILITATION AND HEALTHCARE","Sullivan","PA","For profit - Corporation","N",120,5,3,2,2,4,59.4,85.7,1.72846,0.77487,0.46755
"395684",0,0,0,0,0,"CONCORDIA LUTHERAN HEALTH AND HUMAN CARE","Butler","PA","Non profit - Corporation","N",142,4,2,2,3,4,35.2,54.2,2.32684,0.91557,0.59406
"395685",0.35450315224506,0.154051034709545,0.389118553700466,0.383740642594888,15,"WALLINGFORD SKILLED NURSING AND REHABILITATION CEN","Delaware","PA","For profit - Corporation","N",193,2,1,1,2,2,41.3,42.9,1.78854,0.89391,0.45079
"395686",0.183855779145873,0.00239078218666799,0.328289204668209,0.146845448153905,15,"WEST PARK REHABILITATION AND NURSING CENTER","Philadelphia","PA","Non profit - Church related","N",176,4,3,3,3,4,54.2,43.5,2.02469,1.09177,0.59607
"395687",0.274909770291963,0.0161970541275031,0.314019306640118,0.290664766803672,15,"YORK NURSING AND REHABILITATION CENTER","Montgomery","PA","For profit - Corporation","N",240,4,2,2,2,4,66.8,27.8,1.7846,0.84757,0.34815
"395688",0.154118598621384,0.0316338840432313,0.0502642447763353,0.243921850631896,15,"FRIENDSHIP VILLAGE OF SOUTH HI","Allegheny","PA","Non profit - Corporation","N",89,3,3,3,4,2,51.7,26.7,2.14949,0.98565,0.76371
"395690",0.0102524468167087,0.0604846424958755,0.00708396807794194,0,15,"SPRINGFIELD REHABILITATION AND HEALTHCARE  CENTER","Delaware","PA","For profit - Corporation","N",100,4,1,1,3,4,38.9,42.9,1.9016,0.94208,0.72666
"395691",0.113661690733627,0.283204241009756,0.106867477038933,0.0696716473670091,15,"RIVERSTREET MANOR","Luzerne","PA","For profit - Corporation","N",122,3,2,2,4,5,31,21.1,1.83641,0.76249,0.77043
"395692",0.0745911917892842,0.00559196706740864,0.0234962630144525,0.117148535644054,15,"TRANSITIONS HEALTHCARE WASHINGTON PA","Washington","PA","For profit - Corporation","N",120,3,3,3,2,2,37.8,38.5,2.00797,1.21405,0.46
"395695",0.426724308902163,0.23891460921712,0.494157585683417,0.440574434584303,15,"GREENERY CENTER FOR REHAB AND NURSING","Washington","PA","For profit - Partnership","N",140,4,2,3,1,5,59.6,45.5,1.89166,0.8037,0.54245
"395697",0.000956684733696774,0.00103636823406998,0.00296708173219378,0,3,"EMBASSY OF WOODLAND PARK","Huntingdon","PA","For profit - Corporation","N",125,4,2,2,3,4,25.8,11.1,1.82434,1.05945,0.36424
"395698",0.0202103392444333,0.0124154671278431,0.133012366647199,0.0101020728656281,6,"GUARDIAN HEALTHCARE MEADOWCREST","Allegheny","PA","For profit - Corporation","N",50,4,3,3,4,3,37.1,38.5,1.88186,0.18882,1.31685
"395699",0.000414210042228072,0,0,0.000605057154369259,2,"SWEDEN VALLEY MANOR","Potter","PA","For profit - Corporation","N",121,5,3,2,3,4,50.7,35.7,1.74227,0.54553,0.79284
"395700",0.00346317634803565,0,0,0.00554286519012873,1,"BRADFORD MANOR","Mc Kean","PA","For profit - Corporation","N",115,3,4,4,2,4,66,45.5,1.85848,0.60989,0.79745
"395701",0.179737230852357,0.43777370761931,0.0886420551462257,0.134508212737612,15,"ABINGTON MANOR","Lackawanna","PA","For profit - Corporation","N",119,4,2,2,3,5,40,10.5,1.66801,0.68706,0.79008
"395702",0.213063304327758,0,0.170015475205881,0.285740527439822,15,"BEACON RIDGE","Indiana","PA","Non profit - Corporation","N",118,3,2,2,3,3,57.7,50,1.87035,0.77354,0.68474
"395704",0.16775865971194,0.168281143380883,0.0813576420161446,0.211176728767313,15,"LAFAYETTE-REDEEMER, THE","Philadelphia","PA","Non profit - Corporation","N",120,3,5,4,5,4,41,7.7,2.24965,0.7166,1.15185
"395705",0.00308922093979362,0,0,0.00447482732458771,2,"HEMPFIELD MANOR","Westmoreland","PA","For profit - Corporation","N",120,4,2,2,3,4,58,50,2.02457,0.782,0.70088
"395706",0.152802739668698,0.00646478590892858,0.17985236098232,0.180875064893694,15,"EMBASSY OF EAST MOUNTAIN","Luzerne","PA","For profit - Corporation","N",120,3,2,2,3,2,38.3,38.9,1.79738,0.69757,0.58423
"395707",0.000164898002606452,0,0.000542005420054201,0,1,"CLARION HEALTHCARE AND REHABILITATION CENTER","Clarion","PA","For profit - Corporation","N",83,4,2,2,3,4,39.7,0,1.73142,0.924,0.60416
"395708",0.0107419627226095,0,0.00168063676841371,0.0191799455443876,10,"GARDENS FOR MEMORY CARE AT EASTON, THE","Northampton","PA","For profit - Corporation","N",115,1,3,4,4,2,31.3,31.3,1.42396,1.02016,0.62436
"395710",0.0278859877067277,0.109430606219291,0.0483143322500699,0,15,"OXFORD REHABILITATION AND HEALTHCARE CENTER","Bucks","PA","For profit - Corporation","N",179,3,3,3,2,3,45.4,45.9,2.02816,0.74153,0.57419
"395711",0,0,0,0,0,"ELKINS CREST HEALTH & REHABILITATION CENTER","Montgomery","PA","For profit - Corporation","N",150,4,3,3,3,4,30,30.8,1.67295,1.00932,0.30081
"395712",0.0581897317932441,0.0155359697863824,0.0476017351243846,0.0780446055947046,8,"CARLETON HEALTHCARE AND REHABILITATION CENTER","Tioga","PA","For profit - Corporation","N",26,2,4,3,5,2,61.5,42.9,2.43809,1.34493,1.88127
"395713",0.185613416060242,0.263130604016479,0.173865147664725,0.169423405741361,15,"WILLOWS OF PRESBYTERIAN SENIOR","Allegheny","PA","Non profit - Corporation","N",193,2,2,2,3,2,38.6,34.8,2.05524,0.79271,0.685
"395715",0,0,0,0,0,"WESLEY  ENHANCED LIVING AT STAPELEY","Philadelphia","PA","Non profit - Corporation","N",120,3,3,3,3,4,37.9,28.6,2.14732,0.95978,0.49187
"395716",0.214305044568198,0.0054446521564962,0.0992261159327989,0.337793835312826,12,"SMITH HEALTH CARE LTD","Luzerne","PA","For profit - Corporation","N",37,3,2,2,3,3,69.4,16.7,2.00182,0.94153,0.77489
"395717",0.26281888736478,0.0546189909667997,0.484267589167104,0.199950605205853,12,"LINWOOD NURSING AND REHABILITATION CENTER","Lackawanna","PA","Non profit - Corporation","N",102,4,1,1,1,4,NA,NA,NA,NA,NA
"395718",0,0,0,0,0,"WAVERLY HEIGHTS","Montgomery","PA","Non profit - Corporation","N",31,5,5,4,5,5,25.6,33.3,3.40737,0.07447,2.30723
"395719",0.303765155957847,0.304645301651421,0.417239061118775,0.249262848724517,15,"RIVERSIDE HEALTH & REHAB CENTER","Allegheny","PA","For profit - Corporation","N",119,4,2,2,2,5,68.2,81,1.90089,0.68341,0.86875
